Name,Id,TotalNumRide,TotalNumGetOff,NumRideByCard,NumGetOffByCard,NumRideByCash,AveNumGetOff
로얄타운,42047,1814,2505,1782,2505,32,139
로얄호텔,43542,4,45,4,45,0,1
로얄호텔,43878,32,16,32,16,0,1
롯데마트,35108,2899,4735,2779,4735,120,246
롯데마트,41390,1003,44,985,44,18,33
롯데마트,41391,56,2093,49,2093,7,69
롯데마트,42829,16473,9217,16402,9217,71,828
롯데마트,42838,8757,17907,8613,17907,144,860
롯데마트계양점(고용복지센터),41227,29619,18901,29078,18901,541,1565
롯데마트계양점(고용복지센터),41424,10885,19950,10761,19950,124,994
롯데마트송도점,38523,2511,770,2444,770,67,105
롯데몰.김포공항,25174,325,1362,323,1362,2,54
롯데백화점(인천터미널),37513,199431,177410,195953,177410,3478,12156
롯데백화점(인천터미널),39588,189134,133935,185357,133935,3777,10421
롯데슈퍼,38072,8137,2846,7994,2846,143,354
롯데슈퍼,38074,2420,7625,2358,7625,62,324
롯데슈퍼,42206,2884,4621,2772,4621,112,242
롯데슈퍼,42207,7457,2609,7283,2609,174,324
롯데아파트,38110,6735,9250,6597,9250,138,515
롯데우람아파트,42152,4594,6576,4553,6576,41,360
롯데우람아파트,42603,3395,4927,3334,4927,61,268
롯데월드타워,37327,2949,5561,2845,5561,104,274
롯데캐슬,39795,366,213,355,213,11,18
롯데캐슬,39796,2165,920,2105,920,60,99
롯데캐슬,39797,415,109,384,109,31,16
롯데캐슬,39798,96,284,92,284,4,12
롯데캐슬,42835,7444,4777,7330,4777,114,394
롯데캐슬,42884,5562,10397,5102,10397,460,514
롯데캐슬,42999,1030,3398,981,3398,49,142
롯데캐슬.모래내시장,39309,60561,23111,59540,23111,1021,2699
롯데캐슬·모래내시장·구월시장,39310,32232,55769,31731,55769,501,2838
롯데캐슬캠퍼스타운,39977,21,623,15,623,6,20
롯데캐슬캠퍼스타운,39978,1784,2269,1737,2269,47,130
롯데캐슬후문,39285,4381,4035,4324,4035,57,271
루에블리아파트,89283,828,4324,776,4324,52,166
루에블리아파트,89284,6205,6813,6062,6813,143,419
루원더퍼스트아파트,89107,3414,5564,3280,5564,134,289
루원더퍼스트아파트,89108,7977,1981,7930,1981,47,321
루원더퍼스트아파트105동앞,89378,85,1332,84,1332,1,45
루원숲속마을,89383,122,422,122,422,0,17
루원숲속마을,89384,357,158,356,158,1,16
루원시티2차리더스뷰아파트,89072,4230,5156,4184,5156,46,302
루원시티사거리,89076,393,608,359,608,34,32
루원시티프라디움,89150,16041,3478,15926,3478,115,629
루원시티프라디움105동,89308,6292,11154,6130,11154,162,562
루원시티프라디움105동,89309,3146,5664,3073,5664,73,284
루원이편한세상하늘채(107동),42225,8832,17676,8681,17676,151,855
루원이편한세상하늘채(112동),42721,5161,1967,5038,1967,123,229
루원이편한세상하늘채(125동),42216,6548,2990,6436,2990,112,307
루원제일풍경채정문앞,89040,3313,9904,3240,9904,73,426
루원지웰시티푸르지오,42228,5154,6401,4899,6401,255,372
루원호반베르디움,89149,5241,12672,5070,12672,171,577
루원호반베르디움104동,89368,545,1072,543,1072,2,52
리안월드입구,90177,45,56,43,56,2,3
리안월드입구,90178,41,26,41,26,0,2
린나이코리아,40011,10,323,1,323,9,10
린나이코리아,40012,419,0,416,0,3,13
린스트라우스,42881,8023,2762,7786,2762,237,347
린스트라우스정문,42795,6810,3830,6716,3830,94,343
린스트리우스,42831,2511,2713,2475,2713,36,168
마그네,43028,184,249,170,249,14,13
마그네다리,43158,332,162,328,162,4,15
마그네다리,43900,17,16,15,16,2,1
마그네사거리,43029,309,325,293,325,16,20
마그네사거리,43030,480,274,462,274,18,24
마니산상회,43417,140,25,126,25,14,5
마니산상회,43443,34,75,31,75,3,3
마니산입구,43102,236,714,230,714,6,30
마니산입구,43103,895,261,875,261,20,37
마당개,35681,99,88,90,88,9,6
마당개,35697,58,14,58,14,0,2
마린월드,70004,1119,156,1098,156,21,41
마린월드,70029,6,181,0,181,6,6
마미,43747,44,16,44,16,0,1
마미,43765,13,23,13,23,0,1
마송,80131,537,4784,528,4784,9,171
마송,80132,3375,757,3303,757,72,133
마시란,35424,75,598,75,598,0,21
마시란,35425,441,71,429,71,12,16
마시란해변(슈퍼앞),35262,0,14,0,14,0,0
마시란해변(슈퍼앞),35263,22,0,22,0,0,0
마시란해변(전주집),35260,0,3,0,3,0,0
마시란해변(전주집),35261,20,0,20,0,0,0
마시란해변승마장,35212,14,0,14,0,0,0
마시란해변승마장,35213,2,6,2,6,0,0
마을금고,40528,1844,5654,1760,5654,84,241
마을회관,43314,38,1,38,1,0,1
마을회관,43773,0,13,0,13,0,0
마을회관입구,35024,321,2571,257,2571,64,93
마을회관입구,35402,1505,106,1483,106,22,51
마장공원,40286,7293,26,7172,26,121,236
마장포,35679,27,5,26,5,1,1
마장포,35699,94,55,83,55,11,4
마장포고개,35677,54,28,54,28,0,2
마장포고개,35701,27,24,27,24,0,1
마전고등학교,42752,129,8660,98,8660,31,283
마전고등학교,42753,6458,259,6205,259,253,216
마전역,42412,3466,9001,3392,9001,74,402
마전역,42413,19804,5266,19534,5266,270,808
마전주공아파트,42420,25,141,12,141,13,5
마전주공아파트,89322,0,1,0,1,0,0
마전지구대원아파트,42481,4799,87,4668,87,131,157
마전지구대원아파트,89446,16,3463,16,3463,0,112
마전지구버스차고지,89259,4217,70,3906,70,311,138
마전지구버스차고지,89345,325,2374,69,2374,256,87
마전초등학교,42408,5951,5740,5850,5740,101,377
막촌,43460,245,19,226,19,19,8
막촌,43776,0,106,0,106,0,3
만석동행정복지센터,36046,4530,1929,4376,1929,154,208
만석부두,36076,390,3426,382,3426,8,123
만석부두,36079,4611,1557,4543,1557,68,198
만석비치타운,36106,574,9399,550,9399,24,321
만석비치타운,36126,1595,939,1447,939,148,81
만석삼거리,36185,2738,2500,2655,2500,83,168
만석삼거리,36186,1404,2242,1386,2242,18,117
만석어린이공원,36182,26,507,3,507,23,17
만석주공,36057,14786,2416,14446,2416,340,554
만석초등학교,36056,744,244,703,244,41,31
만석초등학교,36187,1,85,1,85,0,2
만수1동행정복지센터,39294,11546,5067,11402,5067,144,535
만수2동행정복지센터·포레시안,39731,16713,10173,16453,10173,260,867
만수2동행정복지센터·포레시안,39735,10181,11398,10082,11398,99,696
만수3동주민센터,39425,21287,29345,21042,29345,245,1633
만수3동주민센터,39427,34658,13903,34363,13903,295,1566
만수3동주민센터,39544,612,114,599,114,13,23
만수3동주민센터,39545,71,1047,65,1047,6,36
만수4동주민센터,39452,7073,7276,6937,7276,136,462
만수4동주민센터,39454,7120,12845,6999,12845,121,644
만수6동주민센터입구,39277,4506,12588,4468,12588,38,551
만수7.8단지앞,39497,950,2192,944,2192,6,101
만수7.8단지앞,39635,2716,2546,2650,2546,66,169
만수북중학교,39468,1132,1913,1106,1913,26,98
만수북중학교,39469,2256,602,2194,602,62,92
만수북초등학교,39420,7499,4946,7411,4946,88,401
만수소방서,39428,10068,18559,9946,18559,122,923
만수소방서,39433,40110,14582,39730,14582,380,1764
만수신동아아파트·동인천고,39485,11222,11313,10319,11313,903,726
만수신동아아파트·동인천고,39578,357,42,339,42,18,12
만수역,39385,3974,144,3971,144,3,132
만수역,39388,452,19683,404,19683,48,649
만수종합시장,39451,31403,10072,30597,10072,806,1337
만수종합시장,39592,9911,23260,9746,23260,165,1070
만수주공1단지,39401,3380,3088,3359,3088,21,208
만수주공320동앞,39431,1384,1687,1357,1687,27,99
만수주공4단지,39440,7310,5838,7215,5838,95,424
만수주공4단지,39443,10579,8216,10439,8216,140,606
만수주공정문,39408,11079,9187,10960,9187,119,653
만수주공정문,39410,3126,3472,3062,3472,64,212
만수주공후문,39429,4174,6014,4132,6014,42,328
만수주공후문,39435,1544,6994,1508,6994,36,275
만수주공후문,39438,14778,4030,14556,4030,222,606
만수중(대토단지),39400,367,1687,363,1687,4,66
만수중학교후문,39745,140,960,137,960,3,35
만수초등학교,39303,1617,5058,1549,5058,68,215
만수초등학교,39307,809,1003,767,1003,42,58
만수치안센터,39455,732,534,720,534,12,40
만월종합사회복지관,92065,6,1955,6,1955,0,63
만월중학교,39962,2454,368,2394,368,60,91
만월중학교,39963,94,2803,89,2803,5,93
만의골입구,39666,112,69,112,69,0,5
만의골입구,39672,23,312,21,312,2,10
만정낚시터,35682,54,24,49,24,5,2
만정낚시터,35696,7,32,7,32,0,1
만정낚시터입구,35683,27,31,27,31,0,1
만정낚시터입구,35695,16,21,16,21,0,1
망양돈대,90224,1,32,1,32,0,1
망양돈대,90225,30,7,28,7,2,1
망월3리,43332,217,111,203,111,14,10
망월3리,43580,0,38,0,38,0,1
망월입구,43117,13,0,13,0,0,0
망월입구,43576,104,58,100,58,4,5
망월입구,43790,63,55,54,55,9,3
망월종점,43788,8,13,6,13,2,0
매음1리마을회관,90173,23,37,23,37,0,1
매음1리마을회관,90174,20,6,19,6,1,0
매음3리마을회관(민머루),90321,3,21,3,21,0,0
매음3리마을회관(민머루),90322,8,1,6,1,2,0
매제미고개,43837,15,6,11,6,4,0
매제미고개,43988,20,48,19,48,1,2
먼우금사거리,38114,6602,3839,6558,3839,44,336
먼우금초등학교,38021,2998,11991,2846,11991,152,483
메이루즈커낼파크뷰,42747,3993,10392,3683,10392,310,464
메이루즈커낼파크뷰,42762,11376,3673,10992,3673,384,485
메이루즈커낼파크뷰정문,42794,4170,4155,4034,4155,136,268
메제미,43302,212,31,211,31,1,7
메제미,43598,6,218,6,218,0,7
면사무소입구,90018,36,262,30,262,6,9
면사무소입구,90019,135,23,127,23,8,5
면허시험장,39006,1859,1717,1838,1717,21,115
명가빌라(회차),37553,2336,2226,2188,2226,148,147
명보주택앞,43979,5,13,5,13,0,0
명보주택앞,43984,25,6,24,6,1,1
명신여자고등학교,40289,20168,5664,19772,5664,396,833
명신여자고등학교,40291,5922,12223,5753,12223,169,585
명신초등학교,43394,60,3,57,3,3,2
명신초등학교,43803,4,97,4,97,0,3
명진부페,43632,7,4,7,4,0,0
명현중학교,41405,2900,7656,2831,7656,69,340
명현초등학교,41559,5510,1457,5488,1457,22,224
명현초등학교,41560,1277,3898,1250,3898,27,166
명현초등학교(효성지구대),41069,857,2947,839,2947,18,122
모다아울렛,89190,3018,3080,2996,3080,22,196
모래내시장,39295,15347,14090,14972,14090,375,949
모래내시장,39298,13557,11007,13237,11007,320,792
모래내시장,39344,6378,6518,6378,6518,0,416
모래내시장,39350,11281,13026,11038,13026,243,784
모래내시장역(1번출구),39338,12225,9248,11954,9248,271,692
모래내시장역(2번출구),39909,9085,12524,8878,12524,207,697
모래내시장역(3번출구),39339,34120,30767,33681,30767,439,2093
모래내시장역(4번출구),39335,1765,6302,1725,6302,40,260
모래방죽사거리,89228,1463,923,1419,923,44,76
모래방죽사거리,89229,1470,3171,1432,3171,38,149
모름말,90255,28,1,24,1,4,0
모름말,90311,0,12,0,12,0,0
모리부락입구,90304,16,0,16,0,0,0
모아아파트,70033,260,731,260,731,0,31
모아아파트.세종프라자,70034,746,176,718,176,28,29
모현,43659,1,271,1,271,0,8
모현,43689,266,10,257,10,9,8
목개마을,90153,20,14,20,14,0,1
목개마을,90154,39,22,38,22,1,1
목너머,35863,23,3,22,3,1,0
목너머,35864,0,34,0,34,0,1
목련어린이집,40824,9192,3873,9081,3873,111,421
목비고개,43032,106,151,86,151,20,8
목비고개,43272,230,116,209,116,21,11
목상교입구,41493,30,4,28,4,2,1
목상교입구,41519,6,12,6,12,0,0
목상교차로,41636,4,265,4,265,0,8
목상교차로,41637,233,5,230,5,3,7
목상동(새봄농원입구),41323,0,88,0,88,0,2
목상동(새봄농원입구),41324,57,9,57,9,0,2
목상동마을입구,41318,1,237,1,237,0,7
목상동마을입구,41517,222,29,219,29,3,8
목상동솔밭.이주단지입구,41316,1866,45,1829,45,37,61
목상동솔밭.이주단지입구,41317,9,1168,3,1168,6,37
목장앞,43503,1,7,1,7,0,0
목장앞,43688,4,1,4,1,0,0
목재단지,42036,358,617,355,617,3,31
목재부두사거리,42949,2,376,2,376,0,12
목재부두사거리,42960,44,40,41,40,3,2
목화빌라,37545,6,373,4,373,2,12
목화예식장,39446,15990,12810,15711,12810,279,929
목화예식장,39448,15054,23231,14877,23231,177,1235
무내미마을,39496,692,952,683,952,9,53
무내미마을,40106,175,4420,163,4420,12,148
무의도입구,35001,8810,395,8715,395,95,296
무의도입구,35002,696,7692,662,7692,34,270
무의도주민자치센터,35738,458,96,454,96,4,17
무의도주민자치센터,35739,130,367,130,367,0,16
무지개.한양8차아파트,40271,6938,3550,6828,3550,110,338
무지개.한양8차아파트,40276,5684,9732,5582,9732,102,497
무지개아파트,38366,3652,2581,3499,2581,153,201
무지개아파트(동남아파트),38042,7456,1068,6910,1068,546,274
무학리입구,90276,51,37,51,37,0,2
묵골,43498,19,9,19,9,0,0
묵골,43684,8,19,3,19,5,0
문남마을,38250,9594,5351,9447,5351,147,482
문남초등학교,38214,2547,2602,2480,2602,67,166
문남초등학교,38216,2854,3954,2743,3954,111,219
문말3거리,44084,2,7,0,7,2,0
문말삼거리,44001,303,51,299,51,4,11
문말삼거리,44002,18,324,17,324,1,11
문산교회앞,43340,13,23,9,23,4,1
문산교회앞,43589,18,25,14,25,4,1
문산리마을회관,43101,108,435,89,435,19,17
문일여고·하우스토리만수아파트,39313,1310,4044,1287,4044,23,172
문일여고·하우스토리만수아파트,39314,5531,868,5392,868,139,206
문일여자고등학교후문,39685,2276,4094,2232,4094,44,205
문학경기장(X게임장),37643,106,203,81,203,25,9
문학경기장(박태환수영장),38310,3618,2479,3572,2479,46,196
문학경기장(박태환수영장),38311,1419,3954,1393,3954,26,173
문학경기장(박태환수영장),38329,1568,1319,1535,1319,33,93
문학경기장(박태환수영장),38423,875,2362,863,2362,12,104
문학경기장(야구장),37144,6587,12731,6211,12731,376,623
문학경기장(월드컵경기장),37157,5357,10600,5172,10600,185,514
문학경로당,37087,5460,3450,5375,3450,85,287
문학경로당,37088,4551,4053,4353,4053,198,277
문학고개,37056,3222,2507,3142,2507,80,184
문학고개,37057,2868,3759,2761,3759,107,213
문학고개,37101,2884,4371,2832,4371,52,234
문학우체국,37520,4383,5080,4219,5080,164,305
문학우체국,37521,6078,3373,5940,3373,138,304
문학정보고입구,37107,4677,6441,4547,6441,130,358
문학정보고입구,37108,6795,2560,6617,2560,178,301
문학초등학교,37105,22626,8770,22050,8770,576,1012
문학초등학교,37110,8868,16449,8626,16449,242,816
문현,43005,56,85,56,85,0,4
문현,43164,27,28,24,28,3,1
문현,43195,178,20,168,20,10,6
문현,43321,11,163,11,163,0,5
문화교회,40173,404,264,399,264,5,21
문화교회,40174,9833,10415,9625,10415,208,653
문화예술회관,39197,3805,6706,3764,6706,41,339
문화예술회관,39199,1052,716,1031,716,21,57
물류단지D블럭앞,35604,270,4,266,4,4,8
물류단지F블럭앞,35603,0,472,0,472,0,15
물왕TG(미정차),70223,3,0,3,0,0,0
미관광장,38508,4,107,1,107,3,3
미관광장,38512,8,10,8,10,0,0
미단교회사거리,35664,143,110,137,110,6,8
미단교회사거리,35665,5,28,5,28,0,1
미도아파트,37446,1182,1358,1178,1358,4,81
미도아파트,41027,11390,3435,11203,3435,187,478
미도아파트,41028,4291,10847,4203,10847,88,488
미래빌라,36088,6406,834,6260,834,146,233
미래빌라,36089,1388,4647,1369,4647,19,194
미래타운1.2단지,40683,4722,19126,4579,19126,143,769
미래타운1.2단지,40684,13622,3128,13470,3128,152,540
미래타운5단지,40672,1017,4331,1002,4331,15,172
미래타운5단지501동,40662,6159,297,6050,297,109,208
미래타운5단지505동,40669,7123,3275,6914,3275,209,335
미래테크원,92015,2298,788,2280,788,18,99
미루지,43420,26,15,23,15,3,1
미루지,43522,44,21,43,21,1,2
미륭아파트,36138,3579,534,3480,534,99,132
미륭아파트,36139,560,3103,529,3103,31,118
미림극장,36008,1602,7269,1511,7269,91,286
미림극장,36009,8738,2194,8498,2194,240,352
미림극장입구,36141,111,269,105,269,6,12
미산초등학교,40378,6951,10373,6805,10373,146,558
미송초등학교,38654,16403,1049,15867,1049,536,562
미송초등학교(하행),38653,2039,9337,1929,9337,110,366
미주탕,42123,3212,11121,3173,11121,39,462
미주탕,42124,11463,5500,11208,5500,255,547
미추홀경찰서(장미아파트),37524,906,3917,870,3917,36,155
미추홀공원,38368,7913,2812,7681,2812,232,345
미추홀구청,37304,4607,3813,4463,3813,144,271
미추홀구청,37307,677,2466,667,2466,10,101
미추홀구청입구,37306,9300,17729,9192,17729,108,871
미추홀구청입구,37312,10089,11773,9860,11773,229,705
미추홀구평생학습관,37073,6601,6455,6485,6455,116,421
미추홀도서관·인천신월초등학교,39270,4083,8851,3986,8851,97,417
미추홀아파트,40250,123,399,121,399,2,16
미추홀아파트,40254,238,265,235,265,3,16
미추홀외고,39689,599,933,541,933,58,49
미추홀외고,39690,862,377,813,377,49,39
미추홀퍼스트(2단지),37220,9092,3268,8869,3268,223,398
미추홀퍼스트(2단지),37642,3404,8978,3319,8978,85,399
미추홀퍼스트2단지,37646,2487,406,2449,406,38,93
미추홀퍼스트3단지,37647,600,2839,590,2839,10,110
민머루해수욕장,90336,13,13,13,13,0,0
민방위교육장,38610,138,324,138,324,0,14
민방위교육장,38611,518,430,512,430,6,30
민방위교육장,39733,8228,2490,8108,2490,120,345
민방위교육장,39734,85,2691,66,2691,19,89
민방위교육장입구,41043,2197,5739,2110,5739,87,256
바로크아파트,42530,884,516,859,516,25,45
박공현,43228,47,3,38,3,9,1
박공현,43294,4,32,3,32,1,1
박문여자고등학교,39799,1045,211,946,211,99,40
박문여자고등학교,39800,398,570,368,570,30,31
박문중학교,39844,622,239,581,239,41,27
박문중학교,39847,408,3026,400,3026,8,110
박문중학교정문,39860,3432,286,3318,286,114,119
박문중학교후문,39859,289,62,274,62,15,11
박물관앞,43668,26,167,24,167,2,6
박물관앞,43698,242,43,221,43,21,9
박촌마을입구,35670,158,7,139,7,19,5
박촌마을입구,35671,4,223,4,223,0,7
박촌역,41309,18706,24657,18273,24657,433,1398
박촌역,41310,18696,12409,18506,12409,190,1003
반달마을.법원.검찰청,55014,1577,4142,1554,4142,23,184
반도유보라,42904,619,2574,578,2574,41,103
반도유보라,42905,3029,478,2911,478,118,113
반도유보라,42963,2166,855,2090,855,76,97
반도유보라,42985,3269,1534,3184,1534,85,154
반디모텔,44126,9,0,9,0,0,0
반디모텔,44170,0,1,0,1,0,0
반찬단지,89426,216,258,213,258,3,15
반찬단지,89427,447,63,440,63,7,16
반포역,31034,176,3813,176,3813,0,128
반포역,31035,6135,146,6135,146,0,202
발산초등학교(풍림아이원),42433,273,158,269,158,4,13
발전소삼거리,44115,76,120,65,120,11,6
